FIPS,Unemployment_rate_2015,Median_Household_Income_2014
21133,0.11199999999999999,28574.0
21135,0.086,30217.0
21137,0.069,35368.0
21139,0.07400000000000001,42892.0
21141,0.048,41150.0
21143,0.057999999999999996,43067.0
21145,0.059000000000000004,41216.0
21147,0.083,24265.0
21149,0.05,42288.0
21151,0.044000000000000004,44358.0
21153,0.147,29421.0
21155,0.051,39089.0
21157,0.057,45596.0
21159,0.096,27484.0
21161,0.061,40260.0
21163,0.055999999999999994,52377.0
21165,0.087,30828.0
21167,0.051,43945.0
21169,0.053,30460.0
21171,0.044000000000000004,30172.0
21173,0.066,41139.0
21175,0.08,30872.0
21177,0.071,38916.0
21179,0.051,54540.0
21181,0.06,37061.0
21183,0.064,38261.0
21185,0.04,92097.0
21187,0.040999999999999995,43626.0
21189,0.10400000000000001,23047.0
21191,0.055,47023.0
21193,0.08900000000000001,31265.0
21195,0.095,32666.0
21197,0.07200000000000001,32783.0
21199,0.06,32767.0
21201,0.065,37281.0
21203,0.066,33789.0
21205,0.06,37287.0
21207,0.11900000000000001,33623.0
21209,0.040999999999999995,61989.0
21211,0.040999999999999995,57447.0
21213,0.048,45269.0
21215,0.044000000000000004,67437.0
21217,0.066,34633.0
21219,0.048,40002.0
21221,0.059000000000000004,44676.0
21223,0.057999999999999996,46708.0
21225,0.069,44119.0
21227,0.046,48925.0
21229,0.044000000000000004,39983.0
21231,0.081,30619.0
21233,0.052000000000000005,43024.0
21235,0.07,31086.0
21237,0.10099999999999999,25768.0
21239,0.036000000000000004,57067.0
22001,0.067,40269.0
22003,0.069,36852.0
22005,0.05,67299.0
22007,0.078,46317.0
22009,0.07400000000000001,34022.0
22011,0.063,43918.0
22013,0.08199999999999999,33134.0
22015,0.055999999999999994,51138.0
22017,0.071,39812.0
22019,0.054000000000000006,45979.0
22021,0.08199999999999999,36350.0
22023,0.046,59300.0
22025,0.09300000000000001,34116.0
22027,0.073,35385.0
22029,0.086,31835.0
22031,0.079,40642.0
22033,0.053,46831.0
22035,0.139,25402.0
22037,0.057999999999999996,41651.0
22039,0.07400000000000001,32615.0
22041,0.095,32318.0
22043,0.07200000000000001,40668.0
22045,0.079,45226.0
22047,0.071,47377.0
22049,0.06,37130.0
22051,0.057,47024.0
22053,0.062,37968.0
22055,0.055999999999999994,51340.0
22057,0.053,47382.0
22059,0.067,44139.0
22061,0.073,32889.0
22063,0.051,58818.0
22065,0.09300000000000001,26732.0
22067,0.109,30636.0
22069,0.078,34522.0
22071,0.065,35468.0
22073,0.066,40877.0
22075,0.055,51304.0
22077,0.065,44469.0
22079,0.064,40406.0
22081,0.068,33322.0
22083,0.086,36666.0
22085,0.071,39561.0
22087,0.066,45615.0
22089,0.057,60751.0
22091,0.08900000000000001,35004.0
22093,0.083,47477.0
22095,0.073,47225.0
22097,0.079,32683.0
22099,0.067,46713.0
22101,0.075,42075.0
22103,0.053,63441.0
22105,0.07200000000000001,39927.0
22107,0.09699999999999999,27522.0
22109,0.059000000000000004,49044.0
22111,0.07,38998.0
22113,0.068,45331.0
22115,0.077,46682.0
22117,0.076,29749.0
22119,0.087,36003.0
22121,0.055999999999999994,51550.0
22123,0.133,33959.0
22125,0.052000000000000005,53679.0
22127,0.083,36644.0
23001,0.040999999999999995,46701.0
23003,0.06,36066.0
23005,0.034,61436.0
23007,0.048,41035.0
23009,0.057,45807.0
23011,0.042,45556.0
23013,0.040999999999999995,50002.0
23015,0.044000000000000004,47905.0
23017,0.055,40120.0
23019,0.048,42728.0
23021,0.057999999999999996,36994.0
23023,0.035,55630.0
23025,0.066,39001.0
23027,0.051,46598.0
23029,0.066,38057.0
23031,0.039,55482.0
24001,0.071,39808.0
24003,0.045,86654.0
24005,0.054000000000000006,67766.0
24009,0.046,92446.0
24011,0.055999999999999994,49573.0
24013,0.043,84500.0
24015,0.06,62198.0
24017,0.051,86703.0
24019,0.07400000000000001,42279.0
24021,0.045,83698.0
24023,0.065,47441.0
24025,0.05,79403.0
24027,0.039,106871.0
24029,0.054000000000000006,53288.0
24031,0.04,97279.0
24033,0.053,71904.0
24035,0.046,80650.0
24037,0.05,84686.0
24039,0.083,38376.0
24041,0.051,54836.0
24043,0.057999999999999996,54606.0
24045,0.068,51927.0
24047,0.106,55691.0
25001,0.063,64150.0
25003,0.055999999999999994,49890.0
25005,0.063,57732.0
25007,0.069,61259.0
25009,0.052000000000000005,70074.0
25011,0.045,53953.0
25013,0.068,49072.0
25015,0.044000000000000004,57737.0
25017,0.04,84026.0
25019,0.055,82596.0
25021,0.043,90039.0
25023,0.052000000000000005,74576.0
25025,0.046,54280.0
25027,0.053,65217.0
26001,0.077,36377.0
26003,0.08199999999999999,45308.0
26005,0.04,54232.0
26007,0.059000000000000004,38121.0
26009,0.07200000000000001,45743.0
26011,0.086,36460.0
26013,0.08800000000000001,41624.0
26015,0.040999999999999995,57235.0
26017,0.055,46061.0
26019,0.066,48846.0
26021,0.05,44145.0
26023,0.049,46371.0
26025,0.049,45916.0
26027,0.048,48030.0
26029,0.057,47991.0
26031,0.08800000000000001,41930.0
26033,0.07400000000000001,38989.0
26035,0.07400000000000001,34655.0
26037,0.037000000000000005,60650.0
26039,0.075,41101.0
26041,0.065,43338.0
26043,0.054000000000000006,45174.0
26045,0.042,57088.0
26047,0.069,50191.0
26049,0.057999999999999996,41787.0
26051,0.069,39721.0
26053,0.07,33600.0
26055,0.044000000000000004,55592.0
26057,0.054000000000000006,43509.0
26059,0.051,44780.0
26061,0.06,39126.0
26063,0.051,41678.0
26065,0.044000000000000004,45840.0
26067,0.044000000000000004,48681.0
26069,0.07200000000000001,37122.0
26071,0.067,35961.0
26073,0.045,42431.0
26075,0.051,46670.0
26077,0.040999999999999995,46283.0
26079,0.073,40709.0
26081,0.036000000000000004,53342.0
26083,0.087,40411.0
26085,0.08199999999999999,30990.0
26087,0.075,51510.0
26089,0.05,60622.0
26091,0.048,48194.0
26093,0.049,74341.0
26095,0.066,37590.0
26097,0.09300000000000001,39359.0
26099,0.061,54865.0
26101,0.063,37477.0
26103,0.057,44735.0
26105,0.057999999999999996,42896.0
26107,0.059000000000000004,41572.0
26109,0.051,42191.0
26111,0.047,51629.0
26113,0.063,40455.0
26115,0.044000000000000004,57719.0
26117,0.054000000000000006,41554.0
26119,0.096,37961.0
26121,0.055999999999999994,42588.0
26123,0.052000000000000005,41588.0
26125,0.05,69378.0
26127,0.076,41166.0
26129,0.075,35968.0
26131,0.09,35387.0
26133,0.062,40235.0
26135,0.084,33975.0
26137,0.059000000000000004,44693.0
26139,0.035,60577.0
26141,0.098,39420.0
26143,0.08800000000000001,35002.0
26145,0.055,44548.0
26147,0.071,50303.0
26149,0.043,43687.0
26151,0.063,42081.0
26153,0.10400000000000001,39539.0
26155,0.054000000000000006,47882.0
26157,0.064,43186.0
26159,0.06,46715.0
26161,0.035,62861.0
26163,0.073,41434.0
26165,0.065,39807.0
27001,0.06,40676.0
27003,0.036000000000000004,70868.0
27005,0.044000000000000004,51116.0
27007,0.048,43706.0
27009,0.044000000000000004,52531.0
27011,0.044000000000000004,46495.0
27013,0.03,49513.0
27015,0.040999999999999995,52272.0
27017,0.05,53291.0
27019,0.032,88500.0
27021,0.067,45179.0
27023,0.044000000000000004,51274.0
27025,0.042,75122.0
27027,0.031,55560.0
27029,0.092,43674.0
27031,0.044000000000000004,48593.0
27033,0.048,48176.0
27035,0.052000000000000005,50162.0
27037,0.033,76269.0
27039,0.037000000000000005,68777.0
27041,0.034,52298.0
27043,0.044000000000000004,48163.0
27045,0.040999999999999995,52444.0
27047,0.038,47203.0
27049,0.035,60869.0
27051,0.048,48179.0
27053,0.033,64490.0
27055,0.038,59900.0
27057,0.061,47944.0
27059,0.043,65342.0
27061,0.065,48525.0
27063,0.04,53700.0
27065,0.068,48908.0
27067,0.038,57405.0
27069,0.046,50372.0
27071,0.081,44113.0
27073,0.040999999999999995,48245.0
27075,0.048,52381.0
27077,0.044000000000000004,44727.0
27079,0.047,61665.0
27081,0.036000000000000004,48449.0
27083,0.032,53552.0
27085,0.039,60114.0
27087,0.054000000000000006,39926.0
27089,0.069,54433.0
27091,0.040999999999999995,52042.0
27093,0.042,54354.0
27095,0.057999999999999996,48434.0
27097,0.054000000000000006,50685.0
27099,0.032,47537.0
27101,0.044000000000000004,52219.0
27103,0.027000000000000003,61279.0
27105,0.032,50684.0
27107,0.047,51597.0
27109,0.03,69430.0
27111,0.042,51510.0
27113,0.052000000000000005,50905.0
27115,0.055,42157.0
27117,0.033,47164.0
27119,0.042,50175.0
27121,0.033,51343.0
27123,0.035,55070.0
27125,0.057999999999999996,48188.0
27127,0.039,49934.0
27129,0.048,54386.0
27131,0.036000000000000004,60317.0
27133,0.021,55352.0
27135,0.040999999999999995,53838.0
27137,0.05,49714.0
27139,0.031,91688.0
27141,0.04,76512.0
27143,0.040999999999999995,59893.0
27145,0.036000000000000004,55832.0
27147,0.033,57850.0
27149,0.027999999999999997,55292.0
27151,0.06,51032.0
27153,0.044000000000000004,43287.0
27155,0.040999999999999995,49536.0
27157,0.036000000000000004,58752.0
27159,0.059000000000000004,41909.0
27161,0.042,54183.0
27163,0.032,84113.0
27165,0.047,48658.0
27167,0.034,54536.0
27169,0.033,49365.0
27171,0.037000000000000005,76489.0
27173,0.038,51028.0
28001,0.081,32327.0
28003,0.057,35180.0
28005,0.077,30668.0
28007,0.077,32521.0
28009,0.08,30665.0
28011,0.079,29297.0
28013,0.063,33141.0
28015,0.084,38219.0
28017,0.078,31616.0
28019,0.062,34548.0
28021,0.129,26083.0
28023,0.08,34910.0
28025,0.096,33939.0
28027,0.10300000000000001,28647.0
28029,0.073,35314.0
28031,0.059000000000000004,31835.0
28033,0.049,58479.0
28035,0.064,36808.0
28037,0.078,36544.0
28039,0.076,44811.0
28041,0.079,39615.0
28043,0.061,33650.0
28045,0.066,46288.0
28047,0.061,41010.0
28049,0.061,38454.0
28051,0.121,22640.0
28053,0.129,25562.0
28055,0.16899999999999998,37096.0
28057,0.057999999999999996,38366.0
28059,0.07200000000000001,48018.0
28061,0.079,35019.0
28063,0.149,26408.0
28065,0.087,28271.0
28067,0.061,37367.0
28069,0.10400000000000001,33015.0
28071,0.055,40797.0
28073,0.049,51389.0
28075,0.067,38869.0
28077,0.07400000000000001,38471.0
28079,0.063,32239.0
28081,0.055999999999999994,43374.0
28083,0.109,26439.0
28085,0.062,36118.0
28087,0.071,39937.0
28089,0.046,66671.0
28091,0.07400000000000001,33428.0
28093,0.073,37554.0
28095,0.075,36810.0
28097,0.079,31963.0
28099,0.062,37686.0
28101,0.062,35185.0
28103,0.099,28730.0
28105,0.063,34429.0
28107,0.08800000000000001,34526.0
28109,0.063,38465.0
28111,0.08,32459.0
28113,0.07400000000000001,30078.0
28115,0.055999999999999994,40198.0
28117,0.061,34794.0
28119,0.10800000000000001,26204.0
28121,0.042,58368.0
28123,0.049,32049.0
28125,0.099,27877.0
28127,0.059000000000000004,34338.0
28129,0.055,38975.0
28131,0.075,41136.0
28133,0.10800000000000001,29227.0
28135,0.076,28456.0
28137,0.07200000000000001,40975.0
28139,0.064,37026.0
28141,0.064,35550.0
28143,0.092,30689.0
28145,0.052000000000000005,37667.0
28147,0.08199999999999999,31607.0
28149,0.068,40397.0
28151,0.105,30292.0
28153,0.08,35425.0
28155,0.073,34073.0
28157,0.106,27596.0
28159,0.084,34403.0
28161,0.071,34494.0
28163,0.08199999999999999,30313.0
29001,0.055999999999999994,35425.0
29003,0.042,56309.0
29005,0.045,45997.0
29007,0.046,41302.0
29009,0.05,38139.0
29011,0.054000000000000006,37581.0
29013,0.06,41462.0
29015,0.065,33236.0
29017,0.055999999999999994,39033.0
29019,0.035,50305.0
29021,0.046,45431.0
29023,0.062,35774.0
29025,0.045,43111.0
29027,0.047,49384.0
29029,0.065,44410.0
29031,0.043,47705.0
29033,0.059000000000000004,39017.0
29035,0.075,32170.0
29037,0.048,60970.0
29039,0.053,33631.0
29041,0.047,43049.0
29043,0.042,51831.0
29045,0.071,43298.0
29047,0.045,61598.0
29049,0.049,51221.0
29051,0.04,51885.0
29053,0.057999999999999996,42166.0
29055,0.06,37379.0
29057,0.051,37173.0
29059,0.062,34987.0
29061,0.046,41610.0
29063,0.047,42174.0
29065,0.057999999999999996,34411.0
29067,0.068,31805.0
29069,0.08,31486.0
29071,0.05,51978.0
29073,0.042,44065.0
29075,0.042,39444.0
29077,0.040999999999999995,40386.0
29079,0.040999999999999995,37911.0
29081,0.051,37486.0
29083,0.055,39232.0
29085,0.067,33707.0
29087,0.037000000000000005,41652.0
29089,0.049,44188.0
29091,0.064,32662.0
29093,0.078,33091.0
29095,0.059000000000000004,46185.0
29097,0.042,40047.0
29099,0.048,58976.0
29101,0.054000000000000006,49949.0
29103,0.039,37581.0
29105,0.064,36895.0
29107,0.048,48128.0
29109,0.049,39908.0
29111,0.049,41891.0
29113,0.052000000000000005,53804.0
29115,0.069,37597.0
29117,0.043,47937.0
29119,0.046,34863.0
29121,0.054000000000000006,35345.0
29123,0.057999999999999996,35363.0
29125,0.052000000000000005,40165.0
29127,0.044000000000000004,42088.0
29129,0.044000000000000004,38023.0
29131,0.06,37360.0
29133,0.059000000000000004,30661.0
29135,0.049,47158.0
29137,0.053,41376.0
29139,0.05,42105.0
29141,0.067,36867.0
29143,0.062,34631.0
29145,0.045,45448.0
29147,0.049,42956.0
29149,0.063,29415.0
29151,0.037000000000000005,51958.0
29153,0.079,31025.0
29155,0.091,32120.0
29157,0.042,50548.0
29159,0.053,40038.0
29161,0.053,40710.0
29163,0.046,44408.0
29165,0.042,70874.0
29167,0.052000000000000005,38344.0
29169,0.057999999999999996,47227.0
29171,0.04,34684.0
29173,0.042,51738.0
29175,0.059000000000000004,41346.0
29177,0.054000000000000006,51986.0
29179,0.07,31820.0
29181,0.079,30019.0
29183,0.039,74220.0
29185,0.069,33986.0
29186,0.053,46874.0
29187,0.061,40376.0
29189,0.046,60093.0
29195,0.047,41112.0
29197,0.059000000000000004,34644.0
29199,0.045,38281.0
29201,0.053,40532.0
29203,0.081,27382.0
29205,0.047,42498.0
29207,0.066,38329.0
29209,0.078,40642.0
29211,0.059000000000000004,36642.0
29213,0.08,35731.0
29215,0.066,33755.0
29217,0.05,40267.0
29219,0.048,52959.0
29221,0.066,34581.0
29223,0.057999999999999996,30721.0
29225,0.05,41561.0
29227,0.032,38802.0
29229,0.062,31600.0
30001,0.034,41602.0
30003,0.066,38871.0
30005,0.049,35740.0
30007,0.05,49758.0
30009,0.036000000000000004,47520.0
30011,0.033,41466.0
30013,0.04,42903.0
30015,0.028999999999999998,41004.0
30017,0.033,47493.0
30019,0.026000000000000002,47376.0
30021,0.031,50540.0
30023,0.039,38178.0
30025,0.023,59102.0
30027,0.040999999999999995,42915.0
30029,0.057,47351.0
30031,0.03,51569.0
30033,0.027000000000000003,42757.0
30035,0.09,33428.0
30037,0.042,37316.0
30039,0.061,47902.0
30041,0.042,43509.0
30043,0.04,61575.0
30045,0.035,43272.0
30047,0.049,38221.0
30049,0.033,53572.0
30051,0.026000000000000002,37911.0
30053,0.1,36734.0
30055,0.021,43132.0
30057,0.036000000000000004,41539.0
30059,0.035,36903.0
30061,0.08199999999999999,36449.0
30063,0.039,44716.0
30065,0.042,39827.0
30067,0.048,42942.0
30069,0.051,35092.0
30071,0.05,41595.0
30073,0.045,39292.0
30075,0.025,44644.0
30077,0.045,40072.0
30079,0.040999999999999995,40140.0
30081,0.052000000000000005,42902.0
30083,0.032,65738.0
30085,0.052000000000000005,37511.0
30087,0.053,50751.0
30089,0.08199999999999999,32815.0
30091,0.025,52711.0
30093,0.043,39882.0
30095,0.037000000000000005,60812.0
30097,0.027999999999999997,45e3
30099,0.038,46208.0
30101,0.034,45207.0
30103,0.05,47089.0
30105,0.031,46328.0
30107,0.054000000000000006,35875.0
30109,0.033,43859.0
30111,0.033,51653.0
31001,0.031,48658.0
31003,0.025,50919.0
31005,0.044000000000000004,43408.0
31007,0.034,48990.0
31009,0.044000000000000004,38228.0
31011,0.025,52914.0
31013,0.031,55465.0
31015,0.026000000000000002,39964.0
31017,0.037000000000000005,42348.0
31019,0.024,51550.0
31021,0.036000000000000004,49345.0
31023,0.027999999999999997,54240.0
31025,0.033,66522.0
31027,0.024,54421.0
31029,0.019,52749.0
31031,0.023,43564.0
31033,0.022000000000000002,55964.0
31035,0.028999999999999998,55758.0
31037,0.026000000000000002,50758.0
31039,0.026000000000000002,56047.0
31041,0.022000000000000002,45644.0
31043,0.035,50289.0
31045,0.026000000000000002,40667.0
31047,0.032,47366.0
31049,0.025,44109.0
31051,0.033,52601.0
31053,0.033,50043.0
31055,0.033,52842.0
31057,0.021,45624.0
31059,0.028999999999999998,54556.0
31061,0.024,44794.0
31063,0.025,48543.0
31065,0.027000000000000003,44461.0
31067,0.036000000000000004,50861.0
31069,0.024,38645.0
31071,0.024,40436.0
31073,0.025,55319.0
31075,0.023,47537.0
31077,0.031,43858.0
31079,0.039,48499.0
31081,0.028999999999999998,62191.0
31083,0.022000000000000002,46744.0
31085,0.024,48856.0
31087,0.032,40496.0
31089,0.024,46667.0
31091,0.040999999999999995,40732.0
31093,0.036000000000000004,51040.0
31095,0.027000000000000003,44947.0
31097,0.033,48511.0
31099,0.022000000000000002,56791.0
31101,0.026000000000000002,45192.0
31103,0.022000000000000002,41138.0
31105,0.036000000000000004,45771.0
31107,0.032,42745.0
31109,0.026000000000000002,52011.0
31111,0.028999999999999998,49770.0
31113,0.027999999999999997,50761.0
31115,0.034,49132.0
31117,0.019,62280.0
31119,0.027000000000000003,51836.0
31121,0.037000000000000005,50893.0
31123,0.028999999999999998,46961.0
31125,0.025,48535.0
31127,0.037000000000000005,49162.0
31129,0.025,43249.0
31131,0.033,51527.0
31133,0.026000000000000002,42977.0
31135,0.018000000000000002,56080.0
31137,0.024,54137.0
31139,0.025,53489.0
31141,0.03,61768.0
31143,0.025,58162.0
31145,0.026000000000000002,43842.0
31147,0.032,44282.0
31149,0.026000000000000002,46051.0
31151,0.028999999999999998,51805.0
31153,0.027999999999999997,74008.0
31155,0.03,61961.0
31157,0.034,47194.0
31159,0.028999999999999998,61802.0
31161,0.027000000000000003,40351.0
31163,0.028999999999999998,43883.0
31165,0.025,47313.0
31167,0.026000000000000002,55955.0
31169,0.024,49517.0
31171,0.03,39537.0
31173,0.053,41344.0
31175,0.027999999999999997,44726.0
31177,0.03,69191.0
31179,0.026000000000000002,53290.0
31181,0.036000000000000004,40979.0
31183,0.025,45400.0
31185,0.028999999999999998,51335.0
32001,0.07,46840.0
32003,0.068,51241.0
32005,0.068,60322.0
32007,0.052000000000000005,72648.0
32009,0.046,47180.0
32011,0.06,70535.0
32013,0.059000000000000004,67423.0
32015,0.065,74347.0
32017,0.062,45629.0
32019,0.094,48576.0
32021,0.105,40714.0
32023,0.087,42881.0
32027,0.068,52001.0
32029,0.073,55291.0
32031,0.062,52862.0
32033,0.054000000000000006,57243.0
33001,0.033,59831.0
33003,0.036000000000000004,57556.0
33005,0.032,56008.0
33007,0.047,42491.0
33009,0.028999999999999998,56353.0
33011,0.036000000000000004,71233.0
33013,0.031,62429.0
33015,0.036000000000000004,79653.0
33017,0.031,58577.0
33019,0.028999999999999998,57142.0
34001,0.094,54208.0
34003,0.046,84309.0
34005,0.052000000000000005,80479.0
34007,0.063,61685.0
34009,0.109,55409.0
34011,0.087,45438.0
34013,0.067,54603.0
34015,0.059000000000000004,78983.0
34017,0.053,57720.0
34019,0.040999999999999995,103876.0
34021,0.048,73750.0
34023,0.05,77330.0
34025,0.05,87220.0
34027,0.042,100511.0
34029,0.06,62937.0
34031,0.069,58030.0
34033,0.071,56645.0
34035,0.044000000000000004,100194.0
34037,0.052000000000000005,82048.0
34039,0.059000000000000004,68172.0
34041,0.052000000000000005,71294.0
35001,0.059000000000000004,47192.0
35003,0.08,33256.0
35005,0.064,38403.0
35006,0.079,35081.0
35007,0.061,37156.0
35009,0.049,42620.0
35011,0.05,33789.0
35013,0.07400000000000001,38974.0
35015,0.049,57007.0
35017,0.066,38221.0
35019,0.071,29147.0
35021,0.086,40380.0
35023,0.063,34304.0
35025,0.062,58994.0
35027,0.057999999999999996,39995.0
35028,0.040999999999999995,108477.0
35029,0.17600000000000002,27268.0
35031,0.09699999999999999,29497.0
35033,0.09699999999999999,27627.0
35035,0.062,41736.0
35037,0.07200000000000001,29069.0
35039,0.08,34902.0
35041,0.055,36108.0
35043,0.067,56142.0
35045,0.07,47520.0
35047,0.077,32964.0
35049,0.054000000000000006,52628.0
35051,0.091,29036.0
35053,0.076,32285.0
35055,0.09300000000000001,36125.0
35057,0.09,37311.0
35059,0.044000000000000004,36684.0
35061,0.075,40591.0
36001,0.044000000000000004,60371.0
36003,0.057999999999999996,42655.0
36005,0.077,33687.0
36007,0.06,46283.0
36009,0.062,43892.0
36011,0.054000000000000006,52792.0
36013,0.061,41757.0
36015,0.059000000000000004,48880.0
36017,0.055999999999999994,46387.0
36019,0.059000000000000004,51576.0
36021,0.040999999999999995,55047.0
36023,0.059000000000000004,48357.0
36025,0.06,45860.0
36027,0.046,70925.0
36029,0.054000000000000006,50134.0
36031,0.061,50182.0
36033,0.065,45704.0
36035,0.066,45409.0
36037,0.05,52410.0
36039,0.057,52597.0
36041,0.068,49137.0
36043,0.063,44148.0
36045,0.067,49781.0
36047,0.059000000000000004,47547.0
36049,0.071,47542.0
36051,0.054000000000000006,49920.0
36053,0.057,51600.0
36055,0.052000000000000005,51371.0
36057,0.067,40923.0
36059,0.043,98312.0
36061,0.048,75459.0
36063,0.062,49274.0
36065,0.054000000000000006,48350.0
36067,0.05,52892.0
36069,0.048,58473.0
36071,0.047,69228.0
36073,0.065,46577.0
36075,0.07200000000000001,46926.0
36077,0.053,43104.0
36079,0.043,94334.0
36081,0.05,56866.0
36083,0.047,59925.0
36085,0.057999999999999996,70299.0
36087,0.046,83162.0
36089,0.069,43518.0
36091,0.042,71885.0
36093,0.048,56508.0
36095,0.057999999999999996,48718.0
36097,0.066,48135.0
36099,0.052000000000000005,49809.0
36101,0.064,46849.0
36103,0.048,85886.0
36105,0.055,48908.0
36107,0.055999999999999994,52195.0
36109,0.040999999999999995,51880.0
36111,0.049,56718.0
36113,0.055999999999999994,54585.0
36115,0.051,47547.0
36117,0.054000000000000006,49191.0
36119,0.046,83152.0
36121,0.057,53783.0
36123,0.05,48368.0
37001,0.053,41296.0
37003,0.05,43043.0
37005,0.062,35266.0
37007,0.066,32508.0
37009,0.06,36488.0
37011,0.06,37131.0
37013,0.066,40357.0
37015,0.073,31217.0
37017,0.08,33521.0
37019,0.07200000000000001,47387.0
37021,0.043,47296.0
37023,0.057,39275.0
37025,0.052000000000000005,55250.0
37027,0.063,38653.0
37029,0.057999999999999996,61730.0
37031,0.059000000000000004,48824.0
37033,0.064,42730.0
37035,0.055999999999999994,45080.0
37037,0.048,56797.0
37039,0.065,34620.0
37041,0.07200000000000001,38887.0
37043,0.061,37072.0
37045,0.065,39444.0
37047,0.076,34321.0
37049,0.061,43972.0
37051,0.07400000000000001,42582.0
37053,0.059000000000000004,58024.0
37055,0.075,54642.0
37057,0.055,43346.0
37059,0.05,47592.0
37061,0.057999999999999996,34109.0
37063,0.05,50745.0
37065,0.096,31615.0
37067,0.055,45944.0
37069,0.059000000000000004,48166.0
37071,0.06,42056.0
37073,0.055,48413.0
37075,0.121,33824.0
37077,0.05,49342.0
37079,0.055,37263.0
37081,0.059000000000000004,44828.0
37083,0.08900000000000001,31674.0
37085,0.067,45380.0
37087,0.052000000000000005,42812.0
37089,0.047,47286.0
37091,0.071,30056.0
37093,0.081,44175.0
37095,0.091,36891.0
37097,0.055,54026.0
37099,0.061,38130.0
37101,0.052000000000000005,50055.0
37103,0.057999999999999996,38928.0
37105,0.073,46073.0
37107,0.064,35991.0
37109,0.054000000000000006,49676.0
37111,0.055,37881.0
37113,0.062,37884.0
37115,0.057,38445.0
37117,0.077,35930.0
37119,0.054000000000000006,59049.0
37121,0.069,36795.0
37123,0.057,38530.0
37125,0.057999999999999996,51650.0
37127,0.073,43348.0
37129,0.053,49905.0
37131,0.076,32063.0
37133,0.06,47201.0
37135,0.046,60304.0
37137,0.061,43097.0
37139,0.07400000000000001,44596.0
37141,0.061,45453.0
37143,0.071,41328.0
37145,0.067,45841.0
37147,0.061,41765.0
37149,0.051,45464.0
37151,0.057,41770.0
37153,0.079,34665.0
37155,0.085,30414.0
37157,0.066,39606.0
37159,0.06,44973.0
37161,0.078,35629.0
37163,0.06,33876.0
37165,0.107,32782.0
37167,0.053,41921.0
37169,0.054000000000000006,45065.0
37171,0.055,37915.0
37173,0.079,34788.0
37175,0.055,44490.0
37177,0.094,32773.0
37179,0.048,64381.0
37181,0.086,33609.0
37183,0.047,66950.0
37185,0.084,33869.0
37187,0.08800000000000001,32867.0
37189,0.049,41942.0
37191,0.061,36890.0
37193,0.057,33398.0
37195,0.096,39268.0
37197,0.05,40801.0
37199,0.059000000000000004,35974.0
38001,0.028999999999999998,45710.0
38003,0.032,52376.0
38005,0.045,39342.0
38007,0.03,75096.0
38009,0.043,56965.0
38011,0.018000000000000002,60946.0
38013,0.032,62875.0
38015,0.023,66734.0
38017,0.022000000000000002,53755.0
38019,0.027000000000000003,54057.0
38021,0.018000000000000002,51817.0
38023,0.018000000000000002,67344.0
38025,0.019,72018.0
38027,0.046,47596.0
38029,0.049,44282.0
38031,0.028999999999999998,54593.0
38033,0.022000000000000002,53420.0
38035,0.024,50435.0
38037,0.031,39679.0
38039,0.023,51192.0
38041,0.024,50038.0
38043,0.036000000000000004,46923.0
38045,0.024,53721.0
38047,0.027000000000000003,44696.0
38049,0.042,48887.0
38051,0.031,40258.0
38053,0.023,81209.0
38055,0.036000000000000004,56616.0
38057,0.042,74047.0
38059,0.03,54637.0
38061,0.019,66807.0
38063,0.037000000000000005,45040.0
38065,0.057,62010.0
38067,0.053,56298.0
38069,0.042,39572.0
38071,0.034,51097.0
38073,0.024,56270.0
38075,0.033,60957.0
38077,0.027000000000000003,57177.0
38079,0.10099999999999999,35630.0
38081,0.018000000000000002,58467.0
38083,0.049,44990.0
38085,0.042,33950.0
38087,0.026000000000000002,55664.0
38089,0.026000000000000002,76672.0
38091,0.022000000000000002,59408.0
38093,0.025,53333.0
38095,0.027000000000000003,51961.0
38097,0.027999999999999997,58995.0
38099,0.040999999999999995,51754.0
38101,0.031,62526.0
38103,0.039,51470.0
38105,0.022000000000000002,86354.0
39001,0.079,34116.0
39003,0.048,43602.0
39005,0.051,47369.0
39007,0.06,39757.0
39009,0.062,34216.0
39011,0.037000000000000005,52650.0
39013,0.063,41983.0
39015,0.062,46484.0
39017,0.046,58558.0
39019,0.059000000000000004,46177.0
39021,0.044000000000000004,50302.0
39023,0.05,42029.0
39025,0.045,62158.0
39027,0.061,49453.0
39029,0.059000000000000004,42645.0
39031,0.063,41547.0
39033,0.057999999999999996,39881.0
39035,0.05,44138.0
39037,0.042,46610.0
39039,0.049,53026.0
39041,0.035,97802.0
39043,0.055999999999999994,49234.0
39045,0.043,59921.0
39047,0.049,44947.0
39049,0.040999999999999995,53164.0
39051,0.049,54666.0
39053,0.065,36675.0
39055,0.04,72264.0
39057,0.044000000000000004,59382.0
39059,0.063,41940.0
39061,0.045,48973.0
39063,0.037000000000000005,51498.0
39065,0.047,45195.0
39067,0.063,42582.0
39069,0.055999999999999994,53645.0
39071,0.063,41611.0
39073,0.055,42374.0
39075,0.034,50069.0
39077,0.066,47824.0
39079,0.075,41161.0
39081,0.07400000000000001,40148.0
39083,0.047,46908.0
39085,0.044000000000000004,58697.0
39087,0.057999999999999996,41608.0
39089,0.044000000000000004,57308.0
39091,0.040999999999999995,50753.0
39093,0.054000000000000006,52331.0
